Category,Weights,Date,cpi_value,Year,Month
Communication,238.1321768462081,2016-02-01,100.06146243318204,2016,2
Communication,238.1321768462081,2016-03-01,100.06146243318204,2016,3
Communication,238.1321768462081,2016-04-01,100.3723960798592,2016,4
Communication,238.1321768462081,2016-05-01,100.3723960798592,2016,5
Communication,238.1321768462081,2016-06-01,103.40400254578611,2016,6
Communication,238.1321768462081,2016-07-01,103.44953840138292,2016,7
Communication,238.1321768462081,2016-08-01,103.7187656168611,2016,8
Communication,238.1321768462081,2016-09-01,103.99826076765095,2016,9
Communication,238.1321768462081,2016-10-01,103.99826076765095,2016,10
Communication,238.1321768462081,2016-11-01,104.04291328015002,2016,11
Communication,238.1321768462081,2016-12-01,104.04291328015002,2016,12
Communication,238.1321768462081,2017-01-01,104.00739498894444,2017,1
Communication,238.1321768462081,2017-02-01,104.00739498894444,2017,2
Communication,238.1321768462081,2017-03-01,104.00739498894444,2017,3
Communication,238.1321768462081,2017-04-01,104.00732289727651,2017,4
Communication,238.1321768462081,2017-05-01,104.00739498894444,2017,5
Communication,238.1321768462081,2017-06-01,102.98428432636308,2017,6
Communication,238.1321768462081,2017-07-01,102.99448335679615,2017,7
Communication,238.1321768462081,2017-08-01,102.60806304305507,2017,8
Communication,238.1321768462081,2017-09-01,102.44598752053875,2017,9
Communication,238.1321768462081,2017-10-01,102.44508693730859,2017,10
Communication,238.1321768462081,2017-11-01,102.44508693730859,2017,11
Communication,238.1321768462081,2017-12-01,102.44508693730859,2017,12
Communication,238.1321768462081,2018-01-01,102.44508693730859,2018,1
Communication,238.1321768462081,2018-02-01,102.4599405671021,2018,2
Communication,238.1321768462081,2018-03-01,102.47490259676934,2018,3
Communication,238.1321768462081,2018-04-10,102.47490259676934,2018,4
Communication,238.1321768462081,2018-05-10,102.47490259676934,2018,5
Communication,238.1321768462081,2018-06-10,102.47490259676934,2018,6
Communication,238.1321768462081,2018-07-10,102.47490259676934,2018,7
Communication,238.1321768462081,2018-08-10,102.47490259676934,2018,8
Communication,238.1321768462081,2018-09-10,102.47693510795,2018,9
Communication,238.1321768462081,2018-10-10,102.478986054106,2018,10
Communication,238.1321768462081,2018-11-10,102.478986054106,2018,11
Communication,238.1321768462081,2018-12-10,102.478986054106,2018,12
Communication,238.1321768462081,2019-01-10,102.478986054106,2019,1
Communication,238.1321768462081,2019-02-10,102.478986054106,2019,2
Communication,238.1321768462081,2019-03-10,102.48230939979341,2019,3
Communication,238.1321768462081,2019-04-10,102.48230939979341,2019,4
Communication,238.1321768462081,2019-05-10,102.48230939979341,2019,5
Communication,238.1321768462081,2019-06-10,102.48230939979341,2019,6
Communication,238.1321768462081,2019-07-10,102.46586327712663,2019,7
Communication,238.1321768462081,2019-08-10,102.46586327712663,2019,8
Communication,238.1321768462081,2019-09-10,102.45049182198426,2019,9
Communication,238.1321768462081,2019-10-10,102.45049182198426,2019,10
Communication,238.1321768462081,2019-11-10,102.45049182198426,2019,11
Communication,238.1321768462081,2019-12-10,102.45049182198426,2019,12
Communication,238.1321768462081,2020-01-10,102.45049182198426,2020,1
Communication,238.1321768462081,2020-02-10,102.4554161107812,2020,2
Communication,238.1321768462081,2020-03-10,102.4554161107812,2020,3
Communication,238.1321768462081,2020-04-10,102.4554161107812,2020,4
Communication,238.1321768462081,2020-05-10,102.45771881924772,2020,5
Communication,238.1321768462081,2020-06-10,102.45771881924772,2020,6
Communication,238.1321768462081,2020-07-10,102.45771881924772,2020,7
Communication,238.1321768462081,2020-08-10,102.45771881924772,2020,8
Communication,238.1321768462081,2020-09-10,102.45771881924772,2020,9
Communication,238.1321768462081,2020-10-10,102.45771881924772,2020,10
Communication,238.1321768462081,2020-11-10,102.45771881924772,2020,11
Communication,238.1321768462081,2020-12-10,102.45771881924772,2020,12
Communication,238.1321768462081,2021-01-10,102.45771881924772,2021,1
Communication,238.1321768462081,2021-02-10,102.45771881924772,2021,2
Communication,238.1321768462081,2021-03-10,102.45771881924772,2021,3
Communication,238.1321768462081,2021-04-10,102.45771881924772,2021,4
Communication,238.1321768462081,2021-05-10,102.45771881924772,2021,5
Communication,238.1321768462081,2021-06-10,102.45771881924772,2021,6
Communication,238.1321768462081,2021-07-10,102.45771881924772,2021,7
Communication,238.1321768462081,2021-08-10,102.45771881924772,2021,8
Communication,238.1321768462081,2021-09-10,102.45771881924772,2021,9
Communication,238.1321768462081,2021-10-10,102.45771881924772,2021,10
Communication,238.1321768462081,2021-11-10,102.45771881924772,2021,11
Communication,238.1321768462081,2021-12-10,102.45771881924772,2021,12
Communication,238.1321768462081,2022-01-10,102.45771881924772,2022,1
Communication,238.1321768462081,2022-02-10,102.45771881924772,2022,2
Communication,238.1321768462081,2022-03-10,102.45771881924772,2022,3
Communication,238.1321768462081,2022-04-10,102.45771881924772,2022,4
Communication,238.1321768462081,2022-05-10,102.93575355894494,2022,5
Communication,238.1321768462081,2022-06-10,103.83633764785925,2022,6
Communication,238.1321768462081,2022-07-10,103.83633764785925,2022,7
Communication,238.1321768462081,2022-08-10,103.91981903230504,2022,8
Communication,238.1321768462081,2022-09-10,104.33652269241028,2022,9
Communication,238.1321768462081,2022-10-10,104.08402828662388,2022,10
Communication,238.1321768462081,2022-11-10,104.08402828662388,2022,11
Communication,238.1321768462081,2022-12-10,104.08402828662388,2022,12
Communication,238.1321768462081,2023-01-10,104.08402828662388,2023,1
Communication,238.1321768462081,2023-02-10,104.08402828662388,2023,2
Communication,238.1321768462081,2023-03-10,104.08402828662388,2023,3
Communication,238.1321768462081,2023-04-10,104.08402828662388,2023,4
Communication,238.1321768462081,2023-05-10,104.08402828662388,2023,5
Communication,238.1321768462081,2023-06-10,104.08402828662388,2023,6
Communication,238.1321768462081,2023-07-10,104.08402828662388,2023,7
Communication,238.1321768462081,2023-08-10,104.08402828662388,2023,8
Communication,238.1321768462081,2023-09-10,104.08402828662388,2023,9
Communication,238.1321768462081,2023-10-10,104.08402828662388,2023,10
Communication,238.1321768462081,2023-11-10,104.08402828662388,2023,11
Communication,238.1321768462081,2023-12-10,104.08402828662388,2023,12
Communication,238.1321768462081,2024-01-10,104.08402828662388,2024,1
Communication,238.1321768462081,2024-02-10,104.08402828662388,2024,2
Communication,238.1321768462081,2024-03-10,104.4496755509968,2024,3
Communication,238.1321768462081,2024-04-10,104.85295653682384,2024,4
Communication,238.1321768462081,2024-05-10,104.85295653682384,2024,5
Communication,238.1321768462081,2024-06-10,104.85295653682384,2024,6
Communication,238.1321768462081,2024-07-10,104.85295653682384,2024,7
Communication,238.1321768462081,2024-08-10,104.85295653682384,2024,8
Communication,238.1321768462081,2024-09-10,104.85295653682384,2024,9
Communication,238.1321768462081,2024-10-10,120.85800283393645,2024,10
Communication,238.1321768462081,2024-11-10,120.85800283393645,2024,11
Communication,238.1321768462081,2024-12-10,120.85800283393645,2024,12
Communication,238.1321768462081,2025-01-10,121.79030506211632,2025,1
Communication,238.1321768462081,2025-02-10,122.92691090382917,2025,2
